attacktype1_txt,iyear,weaptype1,region_txt,nkill,nwound,nperps,success
Assassination,2017,5,Middle East & North Africa,1.0,0.0,-99.0,1
Unknown,2017,13,South Asia,4.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,3.0,0.0,3.0,0
Armed Assault,2017,5,Sub-Saharan Africa,4.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,19.0,26.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,5.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2017,5,Western Europe,0.0,1.0,2.0,1
Unarmed Assault,2017,8,Western Europe,0.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Southeast Asia,1.0,11.0,-99.0,1
Assassination,2017,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,5.0,9.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,0.0,0.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Assassination,2017,5,South Asia,1.0,0.0,1.0,0
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,5.0,10.0,-99.0,1
Armed Assault,2017,5,South Asia,2.0,0.0,2.0,1
Hostage Taking (Kidnapping),2017,9,Southeast Asia,1.0,0.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,3.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,,,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,10.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,1.0,1.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,5.0,9.0,-99.0,1
Armed Assault,2017,6,Southeast Asia,0.0,0.0,5.0,1
Bombing/Explosion,2017,6,South Asia,0.0,6.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,3.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,1.0,-99.0,1
Armed Assault,2017,5,South Asia,4.0,0.0,-99.0,0
Unknown,2017,13,South Asia,2.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,5.0,15.0,2.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,1.0,0.0,1.0,1
Armed Assault,2017,5,Sub-Saharan Africa,5.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,8.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,1.0,1.0,-99.0,1
Assassination,2017,5,Southeast Asia,1.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,4.0,0.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,6.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,Western Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Armed Assault,2017,6,Sub-Saharan Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,0.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,1.0,3.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2017,5,Southeast Asia,0.0,0.0,-99.0,0
Unarmed Assault,2017,9,Sub-Saharan Africa,1.0,0.0,-99.0,1
Hijacking,2017,5,Southeast Asia,1.0,0.0,5.0,1
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Unknown,2017,13,Sub-Saharan Africa,,,-99.0,0
Armed Assault,2017,5,Southeast Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,11.0,,-99.0,1
Facility/Infrastructure Attack,2017,8,South America,0.0,0.0,4.0,1
Unknown,2017,13,Sub-Saharan Africa,,,-99.0,1
Bombing/Explosion,2017,6,South Asia,36.0,41.0,1.0,1
Bombing/Explosion,2017,6,South Asia,27.0,51.0,1.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,4.0,3.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,South Asia,1.0,1.0,-99.0,1
Armed Assault,2017,9,Middle East & North Africa,0.0,1.0,1.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,11.0,0.0,4.0,1
Unknown,2017,13,Sub-Saharan Africa,2.0,0.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,8.0,,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,7.0,,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,1.0,1.0,1.0,1
Unknown,2017,13,Middle East & North Africa,4.0,0.0,-99.0,0
Unknown,2017,13,Middle East & North Africa,4.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Southeast Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,29.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,0.0,0.0,-99.0,0
Armed Assault,2017,5,Middle East & North Africa,1.0,2.0,-99.0,1
Armed Assault,2017,5,South Asia,1.0,1.0,-99.0,1
Armed Assault,2017,5,Southeast Asia,1.0,,-99.0,1
Hostage Taking (Kidnapping),2017,5,Sub-Saharan Africa,2.0,0.0,6.0,1
Hostage Taking (Kidnapping),2017,5,Sub-Saharan Africa,1.0,0.0,6.0,1
Hostage Taking (Kidnapping),2017,5,Sub-Saharan Africa,2.0,0.0,6.0,1
Hostage Taking (Kidnapping),2017,13,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2017,6,Eastern Europe,0.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,Sub-Saharan Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,0
Assassination,2017,8,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Eastern Europe,0.0,0.0,2.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Assassination,2017,9,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,5.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,5.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,5.0,1.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,21.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,3.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,4.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,5,Sub-Saharan Africa,69.0,,-99.0,1
Armed Assault,2017,5,South Asia,18.0,9.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Western Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,Western Europe,0.0,0.0,1.0,1
Assassination,2017,6,South Asia,6.0,0.0,-99.0,1
Armed Assault,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2017,9,Western Europe,0.0,1.0,1.0,1
Facility/Infrastructure Attack,2017,8,South America,0.0,0.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,North America,0.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,,,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,2.0,1.0,-99.0,1
Hostage Taking (Kidnapping),2017,9,South Asia,1.0,0.0,1.0,1
Assassination,2017,5,Sub-Saharan Africa,0.0,1.0,1.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,1.0,0
Unknown,2017,13,Middle East & North Africa,3.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,3.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,3.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,1.0,-99.0,1
Hostage Taking (Kidnapping),2017,13,South Asia,26.0,13.0,-99.0,1
Armed Assault,2017,5,South Asia,47.0,111.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,1.0,0
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,0.0,1.0,0
Bombing/Explosion,2017,6,Sub-Saharan Africa,3.0,4.0,3.0,1
Bombing/Explosion,2017,6,Southeast Asia,0.0,2.0,-99.0,1
Armed Assault,2017,5,South Asia,1.0,0.0,3.0,1
Hostage Taking (Kidnapping),2017,13,Australasia & Oceania,0.0,1.0,-99.0,0
Bombing/Explosion,2017,6,South Asia,0.0,3.0,-99.0,1
Bombing/Explosion,2017,6,Southeast Asia,0.0,2.0,-99.0,1
Assassination,2017,5,South Asia,1.0,0.0,2.0,1
Armed Assault,2017,5,Middle East & North Africa,3.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,,-99.0,1
Hostage Taking (Kidnapping),2017,13,South Asia,,,-99.0,1
Unknown,2017,13,Southeast Asia,1.0,1.0,-99.0,1
Armed Assault,2017,5,Southeast Asia,1.0,0.0,-99.0,1
Assassination,2017,8,Sub-Saharan Africa,1.0,0.0,-99.0,1
Unknown,2017,13,South Asia,,,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,0.0,-99.0,1
Assassination,2017,5,Southeast Asia,0.0,1.0,1.0,0
Armed Assault,2017,5,Sub-Saharan Africa,2.0,,-99.0,1
Hostage Taking (Kidnapping),2017,5,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,South America,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South America,0.0,0.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,1.0,2.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,1.0,2.0,1
Hostage Taking (Kidnapping),2017,5,Middle East & North Africa,4.0,,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,11.0,0.0,5.0,1
Assassination,2017,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,4.0,-99.0,1
Assassination,2017,6,Sub-Saharan Africa,0.0,,-99.0,0
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Western Europe,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,1.0,-99.0,1
Armed Assault,2017,5,South Asia,0.0,1.0,-99.0,1
Armed Assault,2017,5,South Asia,0.0,0.0,-99.0,0
Armed Assault,2017,5,Sub-Saharan Africa,5.0,9.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,2.0,1.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,2.0,-99.0,1
Hostage Taking (Kidnapping),2017,13,Middle East & North Africa,,,-99.0,1
Hostage Taking (Kidnapping),2017,6,Middle East & North Africa,,,-99.0,1
Assassination,2017,5,South Asia,3.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2017,8,Western Europe,0.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,1.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,0.0,2.0,-99.0,1
Unknown,2017,13,Southeast Asia,0.0,0.0,-99.0,0
Assassination,2017,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Armed Assault,2017,5,Southeast Asia,1.0,0.0,-99.0,0
Unknown,2017,13,South Asia,,,-99.0,1
Unknown,2017,13,Middle East & North Africa,20.0,0.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,3.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,0.0,1.0,-99.0,1
Facility/Infrastructure Attack,2017,5,Sub-Saharan Africa,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,5,Sub-Saharan Africa,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,5,Sub-Saharan Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Southeast Asia,4.0,9.0,30.0,1
Assassination,2017,5,Southeast Asia,1.0,0.0,2.0,1
Assassination,2017,5,Southeast Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,14.0,24.0,1.0,1
Facility/Infrastructure Attack,2017,8,Western Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,13,Sub-Saharan Africa,2.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,22.0,7.0,-99.0,1
Bombing/Explosion,2017,6,Southeast Asia,3.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,5.0,0.0,4.0,1
Armed Assault,2017,9,Western Europe,1.0,7.0,1.0,1
Hijacking,2017,5,Sub-Saharan Africa,,,-99.0,1
Armed Assault,2017,9,Middle East & North Africa,1.0,0.0,1.0,0
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,3.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,3.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,-99.0,1
Unarmed Assault,2017,9,South Asia,0.0,1.0,-99.0,1
Unarmed Assault,2017,9,South Asia,0.0,0.0,6.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,6.0,1
Unknown,2017,13,South Asia,0.0,0.0,6.0,1
Unarmed Assault,2017,9,South Asia,0.0,1.0,6.0,1
Unarmed Assault,2017,9,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,6.0,11.0,-99.0,0
Bombing/Explosion,2017,6,Southeast Asia,0.0,0.0,1.0,1
Armed Assault,2017,5,Sub-Saharan Africa,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2017,8,Eastern Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,11,Eastern Europe,0.0,0.0,1.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,7.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,4.0,5.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,5.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Southeast Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,0
Unknown,2017,13,Middle East & North Africa,18.0,0.0,-99.0,1
Assassination,2017,5,South America,1.0,0.0,-99.0,1
Assassination,2017,5,Southeast Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,1
Unknown,2017,13,South Asia,11.0,17.0,-99.0,0
Unknown,2017,13,Southeast Asia,1.0,0.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,2.0,-99.0,1
Assassination,2017,6,South Asia,1.0,0.0,5.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,5,Middle East & North Africa,1.0,,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,0.0,-99.0,1
Armed Assault,2017,8,Western Europe,0.0,0.0,15.0,1
Unknown,2017,13,Middle East & North Africa,0.0,0.0,-99.0,0
Unknown,2017,13,Middle East & North Africa,6.0,7.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,0.0,1.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,7.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,6.0,13.0,1.0,1
Assassination,2017,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,12.0,7.0,-99.0,1
Armed Assault,2017,5,South Asia,22.0,6.0,-99.0,1
Unknown,2017,13,South Asia,13.0,10.0,-99.0,1
Bombing/Explosion,2017,6,South America,0.0,4.0,-99.0,1
Assassination,2017,6,South Asia,1.0,2.0,-99.0,1
Facility/Infrastructure Attack,2017,5,Southeast Asia,0.0,0.0,5.0,1
Armed Assault,2017,5,Southeast Asia,1.0,,-99.0,0
Bombing/Explosion,2017,6,South Asia,2.0,3.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,1.0,3.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,4.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,2.0,2.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,2.0,1.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,1.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Western Europe,0.0,0.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,,,-99.0,1
Facility/Infrastructure Attack,2017,5,Southeast Asia,0.0,0.0,5.0,1
Facility/Infrastructure Attack,2017,8,Southeast Asia,0.0,0.0,50.0,1
Armed Assault,2017,5,South Asia,4.0,0.0,-99.0,0
Unknown,2017,13,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,20.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,South Asia,6.0,2.0,4.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,2.0,-99.0,1
Unknown,2017,13,Middle East & North Africa,10.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2017,5,Sub-Saharan Africa,0.0,1.0,-99.0,1
Facility/Infrastructure Attack,2017,8,Sub-Saharan Africa,0.0,0.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2017,5,South Asia,0.0,0.0,3.0,1
Hostage Taking (Kidnapping),2017,5,South Asia,,,-99.0,1
Bombing/Explosion,2017,6,Southeast Asia,1.0,4.0,1.0,1
Armed Assault,2017,5,Southeast Asia,,,30.0,0
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,3.0,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Unknown,2017,13,South Asia,8.0,2.0,-99.0,1
Hostage Taking (Kidnapping),2017,9,Sub-Saharan Africa,3.0,0.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,1.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,2.0,0.0,3.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,0.0,1.0,0
Armed Assault,2017,5,Middle East & North Africa,1.0,0.0,1.0,1
Armed Assault,2017,6,Middle East & North Africa,3.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,34.0,66.0,2.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,2.0,0.0,-99.0,1
Assassination,2017,5,South Asia,1.0,1.0,2.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,11.0,7.0,1.0,1
Bombing/Explosion,2017,6,Southeast Asia,2.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Southeast Asia,0.0,0.0,2.0,1
Bombing/Explosion,2017,6,Southeast Asia,0.0,0.0,1.0,1
Hostage Taking (Kidnapping),2017,5,Sub-Saharan Africa,7.0,3.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,15.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,5.0,-99.0,1
Unarmed Assault,2017,8,South Asia,0.0,10.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2017,5,Sub-Saharan Africa,3.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Eastern Europe,0.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,26.0,36.0,-99.0,1
Unknown,2017,13,South Asia,20.0,9.0,-99.0,1
Unarmed Assault,2017,9,Sub-Saharan Africa,0.0,,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,3.0,4.0,1.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,3.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2017,6,Middle East & North Africa,3.0,4.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,3.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,1.0,-99.0,1
Assassination,2017,5,South Asia,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,5,South Asia,0.0,0.0,-99.0,1
Unknown,2017,13,South Asia,6.0,3.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,1.0,0.0,-99.0,1
Unknown,2017,13,South Asia,2.0,4.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,2.0,2.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,6,Middle East & North Africa,6.0,8.0,2.0,1
Armed Assault,2017,5,Sub-Saharan Africa,3.0,5.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2017,6,Sub-Saharan Africa,4.0,10.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,2.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,,,-99.0,1
Unknown,2017,13,Middle East & North Africa,,,-99.0,1
Assassination,2017,6,Middle East & North Africa,1.0,2.0,1.0,0
Armed Assault,2017,9,Middle East & North Africa,0.0,1.0,1.0,1
Facility/Infrastructure Attack,2017,8,South America,0.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,1.0,0.0,4.0,1
Bombing/Explosion,2017,6,South Asia,2.0,0.0,-99.0,1
Hijacking,2017,5,South Asia,0.0,0.0,20.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,9,South Asia,0.0,2.0,6.0,1
Assassination,2017,13,South Asia,3.0,0.0,-99.0,1
Armed Assault,2017,5,South Asia,72.0,5.0,-99.0,1
Unarmed Assault,2017,8,South Asia,0.0,,-99.0,1
Facility/Infrastructure Attack,2017,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2017,13,South Asia,0.0,0.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2017,8,Eastern Europe,0.0,0.0,2.0,1
Bombing/Explosion,2017,6,Middle East & North Africa,0.0,2.0,-99.0,1
Armed Assault,2017,5,Middle East & North Africa,1.0,0.0,-99.0,1
Unknown,2017,13,Sub-Saharan Africa,2.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2017,13,Middle East & North Africa,2.0,0.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,4.0,13.0,1.0,1
Armed Assault,2017,5,South Asia,2.0,1.0,3.0,1
Hostage Taking (Kidnapping),2017,5,South Asia,72.0,,-99.0,1
Bombing/Explosion,2017,6,South Asia,0.0,0.0,1.0,0
Unknown,2017,13,Southeast Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,26.0,,-99.0,1
Armed Assault,2017,5,South Asia,7.0,4.0,-99.0,1
Armed Assault,2017,5,South Asia,7.0,5.0,-99.0,1
Bombing/Explosion,2017,6,South Asia,3.0,1.0,-99.0,1
Bombing/Explosion,2017,6,Sub-Saharan Africa,0.0,,-99.0,1
Bombing/Explosion,2017,6,South Asia,5.0,0.0,-99.0,1
Armed Assault,2017,8,South America,0.0,0.0,2.0,0
Armed Assault,2017,5,Middle East & North Africa,2.0,2.0,2.0,1
